total_loss,collocation_loss,interface_loss,bc_loss
430.1686706542969,0.557508111000061,393.36614990234375,0.020043792203068733
0.00030204450013116,6.416471620696029e-08,6.094499894970795e-06,1.37966964075531e-07
0.00012254927423782647,1.005044225621532e-07,4.111125599592924e-05,1.8123822442817072e-08
0.00013852464326191694,1.1906490016144744e-08,1.0372067663411144e-05,4.547740672933287e-08
3.317567097838037e-05,6.703421373543961e-09,2.0315503661549883e-06,1.4614895071929368e-08
0.00010063790978165343,3.831063111192634e-08,2.22588987526251e-05,2.4254443786730917e-08
7.686514436500147e-05,8.247648786152695e-09,4.1079780203290284e-05,4.824136201619922e-09
8.425982377957553e-05,5.415001336217529e-09,1.6895126009330852e-06,3.653741131870447e-08
2.1280047803884372e-05,1.906174995625065e-09,5.285974566504592e-06,2.1412152051425437e-09
3.0120638257358223e-05,2.1600559119150375e-09,6.935314331713016e-07,9.544637968872394e-09
7.572561298729852e-05,6.288379594820981e-09,4.6436321099463385e-06,2.4800558051651933e-08
1.7554546502651647e-05,2.746349592186448e-09,3.401748926989967e-07,6.670526353502737e-09
3.407322219572961e-05,1.4490357358454276e-08,1.8710852600634098e-06,2.338538029889037e-09
7.266661214089254e-06,5.211682196915035e-09,5.606524133838775e-09,8.358135294983526e-10
2.061202030745335e-05,1.102538682573595e-08,6.731154655881255e-08,4.766377514897613e-09
1.1355748938512988e-05,6.736879387680972e-10,1.4538042023559683e-06,5.3964566149034e-09
1.4835554793535266e-05,7.190141815272e-09,6.643507504122681e-07,3.5297809120038437e-10
1.1146069482492749e-05,1.2420821315917152e-10,2.9408241175588046e-07,3.6965592808968495e-09
4.6232767090259586e-06,2.199884580056377e-10,1.951465264937724e-07,1.863854182104774e-09
5.752897777711041e-06,1.1602727667536783e-09,1.1716263088601409e-06,1.4132500725239083e-09
4.4639214138442185e-06,2.299683776740835e-09,4.876216763705088e-09,1.030228791165655e-09
3.856592229567468e-06,8.207064194909464e-11,5.661372028953338e-07,2.366005169562868e-09
2.6716743377619423e-06,4.831999800281039e-10,4.337865675552166e-07,6.134168728522127e-10
3.4477593544579577e-06,3.619580191127625e-10,1.2042059438499564e-07,1.5271324205201608e-09
1.0010968480855809e-06,2.6998472901773596e-10,2.7077794229057872e-08,5.096063571130571e-10
1.9440963114902843e-06,7.955324593522661e-11,1.0629912061688174e-08,1.1382683684502126e-09
8.985913950709801e-07,3.053565456045959e-10,3.675504345324043e-08,9.726304484036774e-11
1.3285875866131391e-06,2.2520349474142165e-10,1.8732599471604772e-07,4.876302694967194e-10
9.834378715822822e-07,3.3599231730185863e-10,5.40484421662768e-08,1.5782769535732655e-10
9.207143989442557e-07,3.836873527229834e-11,7.346925290363515e-10,4.3851611231104926e-10
2.870499429263873e-07,9.336778745983043e-12,1.5752041804262262e-07,5.277674824943901e-11
4.4914202135259984e-07,4.23513342451276e-11,3.505298096229126e-08,1.4033883777297973e-10
3.6104671607972705e-07,3.868089182290646e-11,1.235942370669818e-08,1.3375146823424444e-10
4.2757511664603953e-07,2.5539953832365292e-11,2.1020159834961305e-08,1.2674269966872487e-10
3.90334008670834e-07,1.0541720274481747e-11,1.2348835731756935e-08,9.133507145042685e-11
2.77246044788626e-07,3.783909817423048e-12,2.057619497009e-08,9.303972869911803e-11
6.172794542180782e-08,1.1939959654663768e-12,1.0267300787347722e-08,2.1647014042391888e-11
1.7654896566909883e-07,3.1016482784917976e-12,2.3943732330167222e-08,8.093267722664166e-11
1.0802648375829449e-07,3.2963545087971724e-11,4.116494700667772e-09,1.8081331570884984e-11
1.2255888748313737e-07,8.253331286629806e-13,1.0463119259895848e-10,6.775568300865231e-11
2.9278627522444367e-08,1.9688122659955454e-12,6.45563602574839e-09,8.606251128417952e-12
7.496852560961997e-08,2.2192157508350852e-13,2.087952033491547e-09,3.8739858543301864e-11
4.13530898413228e-08,5.128407681159741e-12,9.462738148613425e-09,5.56625925907106e-12
4.8334698021790246e-08,5.556156229546971e-12,8.246986205051599e-09,1.0086352759952621e-11
6.718307687947345e-09,8.335095580316171e-14,1.3856971126102735e-09,2.359638526239216e-12
2.052595959867176e-08,2.4694061899477315e-12,4.402755937604752e-10,5.5560668912879585e-12
2.536056342705706e-08,3.846552416864046e-12,3.61261975889704e-09,6.9139737338130836e-12
3.4247342739490705e-08,1.472827719159464e-12,3.9950287522572125e-10,1.6854705131574832e-11
1.4888382082745011e-08,7.955850605048664e-13,1.7648886796450824e-09,6.7991727699390214e-12
1.0756860291394332e-08,1.1294427849570243e-12,7.368587517930791e-09,1.4853829971572807e-13
1.2399807403085106e-08,9.30275604812958e-13,1.3301024726075639e-09,2.8897413975603747e-12
8.00485366880821e-09,1.857106482483495e-12,4.818190291189239e-10,1.0227171757040687e-12
7.542369395707738e-09,4.4394164993438734e-13,6.924971707178429e-11,4.008593804116778e-12
4.582640489303458e-09,2.0386624788489016e-13,5.257076995945908e-10,1.8110869791712614e-12
1.8440355908921902e-09,1.0348949616104802e-13,3.295108630396726e-10,7.239461851174522e-13
1.7006955843612559e-09,1.2686397342798889e-13,6.029687860120703e-11,7.893603305719754e-13
2.0598012184791514e-09,1.7407967699712562e-13,5.241409528622398e-10,7.647013447811823e-13
2.8402560303675273e-09,2.684587307229952e-13,6.17328410612572e-11,1.043645747079991e-12
3.5358653782679994e-09,7.423977340000054e-13,3.6485503507321937e-10,3.15036625259113e-13
1.2250374048505819e-09,8.563011140005211e-14,7.130458445914201e-10,4.522640942306033e-14
9.669257616806703e-10,4.932409732386067e-13,4.664713060265058e-12,3.192395349807531e-13
3.5348524107803314e-10,1.416106815144147e-13,5.846434447676074e-11,7.143645484181116e-14
1.9210069646113936e-10,6.441484308840686e-14,8.01581023779363e-14,6.767589960654519e-14
4.6173204149013714e-10,7.170149483913882e-14,1.2301271112846734e-12,1.5573751056124907e-13
1.9814550000774034e-10,4.9346807971242454e-14,8.189005029635155e-12,6.719798328891358e-14
9.360920927292682e-10,1.2443587555765329e-13,1.3118062192063462e-10,3.0872873701959236e-14
