total_loss,collocation_loss,interface_loss,bc_loss
381.4309997558594,6.741667747497559,330.1649169921875,0.0637393519282341
0.0009521370520815253,1.5733775171611342e-06,0.000819046632386744,6.085176806891468e-08
0.00036436814116314054,1.0056246537715197e-06,1.4807699699304067e-05,8.676234983795439e-07
1.640159825910814e-05,1.5891467342044052e-07,2.749310169747332e-06,2.450384961605323e-08
8.796828478807583e-05,4.397822976898169e-07,1.5438346963492222e-05,2.7562427362681774e-07
8.889483433449641e-05,9.703755949885817e-07,7.874707080191001e-06,1.8791281775065727e-07
3.491366805974394e-05,3.0122283334321764e-08,1.9491642433422385e-06,1.478633322449241e-07
5.1824052206939086e-05,7.189058948142701e-08,4.698614702647319e-06,1.9653239746730833e-07
0.00011215172708034515,5.645991407732254e-08,1.3919940101914108e-05,2.972319066429918e-07
3.454452598816715e-05,3.5910563411789553e-08,1.4636226808306674e-07,1.7906533855693851e-07
1.1195821571163833e-05,3.4982051033694006e-08,7.167531634877378e-07,1.9381563021170223e-08
1.7238024156540632e-05,8.518551908309746e-08,2.208304977102671e-06,2.6128997632213213e-08
1.795324351405725e-05,8.0498434584797e-09,2.7309545203024754e-06,4.587842994396851e-08
0.00011515940423123538,1.699327754067781e-07,1.1189883935003309e-06,7.824906589348757e-08
1.141757547884481e-05,4.5235676537913605e-08,1.632280088870175e-07,3.2546920714082717e-09
5.255777978163678e-06,1.7976462540758575e-09,3.3715128466837996e-08,2.6857758683718203e-08
6.4830946939764544e-06,3.227587530574283e-09,5.316795892440496e-09,3.43731834107075e-08
9.61015757638961e-06,4.654840424223039e-08,1.2172312153779785e-06,1.702194296626658e-08
1.4778006516280584e-06,1.331893928480099e-09,5.30466195414192e-07,5.863578067533126e-09
3.429071284699603e-07,7.554334935377938e-10,1.6685756776269045e-08,8.849055377346815e-10
3.197933892806759e-06,1.409523342488228e-08,1.7269583452161896e-07,1.3174614732491818e-09
1.3840183328284184e-06,8.951697161307948e-09,6.97532982485427e-08,2.7900164401017946e-09
4.150812742409471e-07,1.2992450448834347e-09,1.413012142847947e-07,7.343867736153697e-10
1.5165502418312826e-06,2.3216528699521177e-09,2.4834584166910645e-08,2.7420590797966327e-10
1.918020416269428e-06,1.7856183198716735e-10,2.2031500179764407e-07,4.020348498556814e-09
7.219159101623518e-07,2.2816837308425875e-09,2.0488421625941555e-07,3.17975590302666e-10
3.801691548233066e-07,2.146354899368319e-10,6.886088499413745e-08,7.87256149159532e-10
5.90835611546936e-07,4.759173055646215e-10,4.569907474660795e-08,2.993117087513042e-09
1.8710295535129262e-07,2.5338275921882314e-09,1.257886772521033e-08,4.226288763398145e-10
8.184523636600716e-08,1.9296379771827077e-10,1.0328166766271352e-08,4.693844202208197e-10
2.1396485294644663e-07,4.89062013109276e-10,8.630702552636649e-08,1.1226548579656992e-09
5.3100283281537486e-08,9.214987800598706e-11,1.7932741513959627e-08,2.8031196808164793e-10
1.7414562591966387e-07,2.539830845638136e-10,5.296431382362243e-08,5.953182391493783e-10
6.360243105518748e-07,8.438055254522681e-10,6.870155999649796e-09,7.46888176306193e-11
4.050746724715282e-07,2.656266005762742e-11,7.433838788983849e-08,1.618654210666648e-09
1.8156529790758213e-07,3.488340866164563e-11,5.504139366507843e-08,5.023874649623394e-10
4.8336477931343325e-08,2.7753871423286114e-10,2.538698362641867e-09,2.990710457062562e-11
2.5443679163572597e-08,9.332119105254222e-11,2.6044111312018003e-11,1.3104736740210399e-10
2.0149919066625444e-08,1.6361073607029653e-10,1.9235297799014006e-09,1.0088260955776196e-11
4.406211573382279e-08,4.16168974282094e-11,2.5689576688137095e-08,7.448652805663869e-11
2.3005448213098134e-08,6.410447866977975e-11,3.432752970766728e-09,6.033583355158356e-11
8.471725543302e-09,9.294866959441705e-11,2.544844890373099e-10,1.3577363192074365e-11
6.122299112121254e-08,3.701180334436671e-11,1.20836807226965e-09,2.8945615349051934e-10
3.3503862795214445e-08,1.756181450263128e-10,1.854061792982975e-09,3.233249779022174e-11
3.291195938004421e-08,7.920418487739056e-11,1.5015997334444364e-09,6.466212287836726e-11
2.1332004607188537e-08,8.028202408416618e-11,2.5824997695877983e-09,2.6718387918789333e-11
1.3286737932105552e-08,3.7062936053544604e-11,2.8872597646056875e-09,1.7385268571978862e-11
1.5664342711829704e-08,2.130816530165891e-11,2.3837876117482892e-11,5.165220334779619e-11
1.8095978049359474e-08,1.1438591046575297e-10,4.160034539069102e-10,1.842904127913325e-11
6.233242810793627e-09,3.902028353208742e-11,2.3094026690984037e-11,1.2443611245582797e-11
4.409204112931775e-09,2.3900263712572922e-11,9.465646044759524e-10,5.612488772344104e-12
6.7139986903441695e-09,2.1295810601063003e-11,4.4346770700087745e-10,1.0767276827083894e-11
7.2642771797859496e-09,2.1815885903331278e-11,5.250040957527347e-10,2.175598069753537e-11
6.340212355127051e-09,2.2244626279865898e-11,3.104011492283121e-11,4.222963992384088e-12
5.577934114597838e-09,2.597808600179885e-11,1.4552758997865567e-09,1.9509814770668488e-12
2.200694071419207e-09,2.0728094587973978e-11,1.312550068632845e-10,4.712922760385929e-13
3.767486767003447e-09,3.116675667547142e-11,1.3980466784246914e-10,2.6020485679317806e-12
3.3460203496815666e-09,1.8915315494472118e-11,1.4620926691577552e-10,5.608397427026013e-12
6.566482912973015e-09,4.900917172090402e-11,5.288575133377549e-11,1.7595683590720945e-11
3.068039156062241e-09,2.3908179255793804e-11,1.3761281003610293e-10,1.8236096226836862e-12
4.1659324878651205e-09,2.2965506232819344e-11,3.679048177218647e-10,2.376435636816665e-12
1.5931271857283491e-09,2.042968225146602e-11,5.959344129280453e-11,4.56946221312482e-13
3.1105513720319777e-09,2.0311897996894146e-11,2.4225332850846826e-10,4.621938248794422e-12
1.7796250029178395e-09,2.081852572277665e-11,1.9029222642075183e-11,1.159924153254499e-12
1.7051565714965022e-09,2.1145047518489335e-11,1.4898360323201132e-11,5.706087729054343e-13
2.332777082614257e-09,2.313811815757294e-11,1.5767831484936323e-11,1.8276484926166292e-12
1.6927182988624168e-09,2.3448997951702744e-11,5.86278248171368e-11,5.0678645308055437e-14
2.0362664887585424e-09,2.2128104903984536e-11,5.831513050225112e-11,4.8250276387176716e-14
1.2544595362484756e-09,2.2454784559533536e-11,1.4707846052175455e-11,3.1765413324898184e-13
3.0214837298814246e-09,2.0554828672469938e-11,1.495298329601269e-11,4.5030128172258987e-13
2.806041177194629e-09,2.118253662752867e-11,1.309672925664529e-10,4.3670647068179413e-13
8.8205114323614e-09,1.9961610489560577e-11,4.92961227394062e-12,6.757678184393656e-13
5.0849116028928165e-09,2.1828421015168686e-11,1.456990084136578e-11,1.0929028949197006e-13
2.6816753262437487e-09,2.1364453609007406e-11,1.0746958878371515e-13,1.133837218992434e-13
3.3498170903811797e-09,2.2281123127076974e-11,1.31651189949622e-10,5.636551338519813e-13
3.1051530235970404e-09,2.2446532479958314e-11,5.892908383486883e-11,1.877925983120865e-13
2.2450192815881564e-09,2.1657096255234265e-11,5.223044219349049e-13,8.963926064094185e-14
2.1044026521366277e-09,2.1912983580452128e-11,5.851163997760978e-11,1.6794969278158267e-14
1.8906605170343482e-09,2.2886827849566416e-11,5.840750105789994e-11,6.21558197706068e-14
1.6621664045146645e-09,2.060334368392258e-11,5.867750729748877e-11,8.657354347296753e-16
1.3823150402103579e-09,1.8909297738733954e-11,1.2825296380469808e-12,7.257042189401375e-14
1.8591460815287064e-08,2.155505982037731e-11,1.4566126083082054e-11,6.654433948316552e-13
7.362869869353972e-09,2.0773858327993722e-11,2.2399859744837158e-11,2.6708173975383e-13
4.979718859488003e-09,2.315955240084211e-11,6.072614633367834e-11,9.307875650788056e-16
2.9906219722874994e-09,2.3088296899342886e-11,6.213540792998629e-11,8.501120814241592e-15
8.820634889161738e-09,1.9550165306081446e-11,1.850924968849199e-11,1.5748497341275258e-14
9.493020591833101e-09,1.947108446698209e-11,1.8391566047881724e-11,4.712560636860319e-14
4.377449958070656e-09,2.0467400344004183e-11,1.9188262090352737e-11,1.1089246925236051e-14
2.910698126967759e-09,2.1289968052395913e-11,1.985217545907858e-11,1.97162165066489e-15
2.4144766186395827e-09,2.2676437116952997e-11,1.9317492050419105e-11,1.7972819413292207e-15
1.371136648664617e-09,2.1760822310756822e-11,2.962130540851149e-12,6.304012216754029e-15
1.4092723654712813e-09,2.1401548935817694e-11,1.8719470418204764e-11,2.9487940951880565e-14
8.39399105778682e-10,2.0106164996813725e-11,2.424782596932573e-12,4.742842403537839e-15
1.3826594313925966e-09,2.376399424464104e-11,1.772276769784753e-11,1.4209553672595021e-14
6.839127597579875e-10,2.1170327643704745e-11,2.33285613049361e-12,3.1035287187397564e-17
8.805404738687628e-10,2.025909821845584e-11,1.645178437925665e-11,4.773335589638994e-15
1.2638765589656487e-09,2.058322609577168e-11,1.54332102653143e-11,1.4884605050238808e-14
5.4423812123616244e-09,2.1295463656367808e-11,1.6750212328275893e-11,5.445134360765325e-16
3.372705226212247e-09,2.003886466483973e-11,2.686739719592879e-12,2.8033131371785203e-15
1.6680947734215579e-09,2.1901591651385388e-11,1.666272675393543e-11,1.249025297252182e-14
