total_loss,collocation_loss,interface_loss,bc_loss
209.2659912109375,6.686258316040039,169.24285888671875,0.03664471581578255
0.00023832209990359843,2.0240083813405363e-06,2.0680419765994884e-05,2.5856573415694584e-07
0.00034172923187725246,2.2328292743623024e-06,1.025513938657241e-05,1.7223526072029927e-07
0.00016235523798968643,3.3510897878841206e-07,9.99696453618526e-07,2.3846163799134956e-07
0.00010439733159728348,4.591353075511506e-08,6.43206512904726e-05,2.9085310160326117e-08
8.717810123926029e-05,2.2341549055227006e-08,1.5536661521764472e-05,9.458728555955531e-08
4.79255904792808e-05,3.366524126136028e-08,5.433181740954751e-06,6.942564567680165e-08
6.93076872266829e-05,1.9515809412951057e-08,1.1872086361108813e-05,5.3231410390708334e-08
3.809130430454388e-05,2.345089278321666e-08,1.4890244415255438e-07,4.425222499548909e-08
3.965832001995295e-05,4.331758773901129e-08,6.982361810514703e-06,5.005607039976212e-09
3.6574820114765316e-05,2.3063268628220612e-08,7.680099770368543e-06,2.0896703034622988e-08
7.036378519842401e-05,2.6891219917501985e-08,4.689089564635651e-06,3.147892968513588e-08
4.055080717080273e-05,4.02894873019477e-09,2.0962966118531767e-07,4.3708435981670846e-08
1.998665538849309e-05,4.728854197111332e-09,1.2784754517269903e-06,1.803502946984281e-08
1.9049050024477765e-05,2.447844149600087e-09,2.1506615155431064e-08,2.838035051411225e-08
3.7037268612039043e-06,2.1301151953423414e-09,3.13176059307807e-07,1.5102132877586882e-09
1.0641917469911277e-05,5.0167896503694465e-09,8.849836063973271e-08,6.905655602906791e-09
7.36824677005643e-06,2.621342032327334e-09,2.3142521854424558e-07,6.1751115332242534e-09
1.551447894598823e-06,1.0351295376409553e-09,2.49290259546342e-08,4.528764030453658e-10
8.827988494886085e-06,2.1036634656468323e-09,2.8323094625193335e-07,1.0026612429214765e-08
5.408046490629204e-06,1.9448989085901758e-09,5.845756767541843e-09,5.351823872956629e-09
1.8797086340782698e-06,2.2302160118670145e-10,4.1327950839331606e-08,2.890009787037684e-09
1.1399988579796627e-06,2.9049879168852044e-10,1.3278184951559524e-07,1.444837582909031e-09
6.214410745997156e-07,5.968654459564959e-10,9.455129656998906e-08,1.5832822899963794e-11
1.7076356471079635e-06,3.4713834584643166e-10,1.2147044259336326e-08,1.7413409603150853e-09
1.1621029898378765e-06,1.9484856783602567e-10,5.019536786221579e-08,1.1167519131660697e-09
1.532314854557626e-06,7.87873766228131e-10,8.817346852652008e-10,1.3398930853725233e-09
6.582489504580735e-07,8.349068658652925e-11,1.1750309170110995e-07,7.77967801290913e-10
8.479796065330447e-07,1.8209139751590442e-10,2.2197984606009413e-07,6.820176090549523e-10
6.709789204251138e-07,2.0551481350050693e-10,2.2707929758780665e-08,7.256883982620366e-10
3.8503429777847487e-07,1.7236792548835922e-10,8.896174819028602e-08,2.617062122567404e-10
4.0260135847347556e-07,6.092702731219646e-11,8.188866473801681e-09,5.791398471899356e-10
1.6671779690113908e-07,6.426300463990842e-11,3.715400964665605e-08,1.2262237059079695e-10
2.402724703642889e-07,1.1461336046902915e-10,8.927258932089899e-10,1.0831238683728373e-10
1.541823024808764e-07,2.8713297364757473e-11,6.532707175210817e-08,4.4978708257925604e-11
2.8659073336712027e-07,6.296360655078104e-11,1.980476227458894e-08,2.1539124650526986e-10
2.8657331085923943e-07,9.04432917447906e-11,1.4460752595368831e-08,2.500827045448517e-10
3.308441876015422e-07,2.808613619453837e-10,6.912117989088529e-09,7.70497277091664e-11
5.896033883345808e-08,4.21608650769123e-11,3.0610332046876465e-09,4.885048615621557e-11
1.1297194646431308e-07,2.6396629673741678e-11,2.1586490817071535e-08,9.669615802510023e-11
1.0020458063308979e-07,7.303469634623028e-11,5.607114772487876e-10,7.813168861892095e-11
3.394821490587674e-08,3.873680196053719e-11,4.23962376316922e-09,4.3025756568670914e-12
7.524687362092664e-08,5.418871948381643e-11,3.763347855567645e-09,4.02807093236035e-11
2.8379982808246496e-08,2.2198702945286364e-11,1.1697034452140542e-09,1.9170361478804132e-11
3.21782245293889e-08,2.3412450797510864e-11,2.0969004310700257e-11,1.76661064249517e-11
5.319671458892117e-08,1.5856899127086876e-11,3.1671021361034946e-09,5.588515067378452e-11
2.3848656383052003e-08,1.7242179906062916e-11,8.339791079947645e-10,1.2963742926364041e-11
4.998579683501703e-08,2.3401268769984718e-11,1.9290951058792416e-09,1.5670603703554775e-11
2.8807166430055986e-08,1.5283782919817135e-11,2.310699187546561e-09,1.0607433334475225e-11
4.2390485788246224e-08,1.8512308005980138e-11,6.674021335584257e-10,1.1338202945965214e-11
1.432995855310537e-08,1.2633438566111987e-11,1.6649437384330668e-10,4.215672949614557e-12
2.3853212738345064e-08,2.312961107364675e-11,2.695074385883345e-09,6.912978869899611e-12
1.679870642590231e-08,1.2062004173252205e-11,6.233484839412995e-10,5.013298803868693e-12
1.4309178730798067e-08,1.1617465670021865e-11,7.179075112162536e-10,2.5026872935152156e-12
1.4522251845505707e-08,1.1144474232338553e-11,8.466862766454142e-10,8.000268850172354e-12
