total_loss,collocation_loss,interface_loss,bc_loss
980.9932861328125,0.1980290710926056,966.5728149414062,0.00031921608024276793
0.0029239533469080925,4.862174591835355e-06,0.0005866244900971651,4.0486546026841097e-07
0.000758016889449209,2.6824105248124397e-07,1.8237406038679183e-05,3.2247868375634425e-07
0.0003251529415138066,1.5874803693805006e-07,3.911940075340681e-05,2.9904930443080957e-07
0.00012656695616897196,5.274208803029978e-08,5.771601649939839e-07,2.4769576612015953e-07
3.281892713857815e-05,1.9948825524807035e-07,6.8021900005987845e-06,5.2997091160023047e-08
4.9949452659348026e-05,2.8177327138223518e-08,5.902643351873849e-07,1.30890626337532e-07
6.864021270303056e-05,1.1229887775243697e-07,1.740531729410577e-06,1.885308336113667e-07
8.07046853879001e-06,2.1758092216828118e-08,1.2647938092413824e-06,1.7101974947308918e-08
2.714529910008423e-05,6.10214234697537e-09,1.3260937521408778e-05,4.7537408676134874e-08
1.9576413251343183e-05,1.8952150071527285e-07,2.3506272555096075e-06,1.0671591388344837e-09
1.8444399756845087e-05,1.0701511854449564e-07,6.734197768309969e-07,5.529788182911943e-08
8.832215826259926e-06,2.884941707748112e-08,3.0993303425930208e-06,1.4222929500817827e-08
1.3747864613833372e-05,1.5507561457184238e-08,2.548583324823994e-06,3.137201787239974e-08
1.6894187865545973e-05,5.002712555324251e-08,3.367433123457886e-07,2.1067041444666756e-08
3.9255542105820496e-06,5.279674475389129e-09,6.219835881893232e-07,9.996538707923719e-09
1.066922504833201e-05,5.707033423618668e-08,5.806988383483258e-07,8.427345044026424e-09
8.237490874307696e-06,9.780473320120109e-09,3.6458349228496445e-08,1.363647683660929e-08
2.6658412934921216e-06,2.6210381420810336e-08,2.4030674694586196e-07,9.555123359206164e-10
4.318846094975015e-06,2.539160348646874e-08,4.903309331893979e-07,5.87961945797133e-09
1.2648598612940987e-06,1.1128899579659901e-08,3.8463633700303035e-07,2.1749252399061447e-10
7.863224027460092e-07,7.535824408932967e-09,3.457552688601595e-09,1.7833028387315153e-09
4.396690201247111e-06,5.499328992186747e-09,8.650479799143795e-08,3.1004072642559777e-09
1.2892974154965486e-06,2.6933988372945805e-09,6.121583595586344e-08,1.969552299030397e-09
9.030734418047359e-07,1.7960274378836516e-09,1.5284541632354376e-08,2.7903788168970323e-09
5.530086468752415e-07,1.7336800883782644e-09,9.386052823856517e-09,1.6199203090039305e-09
5.493037633641507e-07,3.779141444226752e-09,1.4450599827853239e-08,5.721947915482417e-10
4.559644253276929e-07,1.394317550307278e-09,3.1850298398694576e-08,1.3277335897399212e-09
5.445778015200631e-07,2.4132504883311867e-09,1.3948580601663707e-07,8.667212503254973e-10
2.1944457273548323e-07,2.77815304094986e-09,6.782302719443578e-09,4.872083847473618e-10
3.8967286286606395e-07,4.392547658937929e-09,4.897876593190631e-08,3.6951161574982905e-10
4.259644015291997e-07,2.3612416466534114e-09,2.314863856156535e-09,6.466679969285849e-10
1.6547721770621138e-07,2.1023809360087853e-09,3.762497868819992e-09,2.572031823633303e-11
2.0216526763761067e-07,1.365390800422972e-09,1.827319628944224e-08,3.1410829492983794e-10
2.4624910111015197e-07,1.2169095731096036e-09,2.5784686386032263e-08,5.976696360043832e-10
1.0168140818223037e-07,1.057105403212688e-09,3.078435506509436e-09,3.1083871587789247e-10
1.1958917411902803e-07,1.0783370862910147e-09,7.684741731850409e-10,6.068160973704551e-10
1.5471489689389273e-07,1.255854975568127e-09,3.2716343412175775e-08,1.542441591118049e-10
8.683545615895127e-08,9.939471468101146e-10,1.528221993396528e-09,6.740247943115563e-11
1.8936698609195446e-07,1.1896617024831357e-09,1.0419109131021287e-08,4.560480465487515e-12
9.271143142086657e-08,9.459190097871328e-10,1.59097712781886e-09,1.9167211220971758e-11
1.471285742127293e-07,1.3480806471122264e-09,5.46211964547183e-10,9.309653742350932e-13
1.5692668853262148e-07,1.1669704091943345e-09,8.236254345206362e-09,5.300516969786173e-12
1.3444852697830356e-07,1.1116518816578491e-09,7.893596887242893e-10,1.0761873336928574e-10
1.3921962249696662e-07,9.242736576098309e-10,1.4862502339951789e-09,6.345345082703346e-11
9.548404023007606e-08,9.479552698365978e-10,3.806295723052244e-09,1.5660646390802668e-11
