total_loss,collocation_loss,interface_loss,bc_loss
1817.0994873046875,0.6006010174751282,1743.939697265625,0.03672302886843681
0.00010227732127532363,1.0773874237202108e-06,2.468111404141382e-07,3.578291440931025e-08
0.00021291093435138464,1.3666891618413501e-07,1.695267746981699e-05,3.515746982429846e-07
0.00015749019803479314,1.0667923788787448e-06,9.479973414272536e-06,9.758187502484361e-08
7.618390372954309e-05,4.0887874774853117e-07,1.614844768482726e-05,1.8944447788271646e-08
0.0001486658729845658,4.420240315994306e-07,5.769704785052454e-06,3.0819848007013206e-08
1.756691563059576e-05,3.781108759426388e-08,1.2969112503924407e-06,2.7005549796399464e-08
6.817799294367433e-05,2.6330192781642836e-07,2.7853757273987867e-06,7.435689752810504e-08
4.719755088444799e-05,1.1435873403797814e-07,4.2101000872207806e-06,6.498141402744295e-08
4.3701355025405064e-05,3.596812803152716e-08,1.4882975847285707e-06,8.853895394622668e-08
2.098264121741522e-05,4.778366591295935e-09,2.2893768800713588e-06,2.1918598491765806e-08
8.150418580044061e-06,4.2936494359935296e-09,1.4644738257629797e-06,6.117936823812897e-09
2.3152397261583246e-05,3.687797445195429e-08,1.1400192079236149e-06,1.9500200565403247e-08
1.4652649042545818e-05,1.5191895741395456e-08,3.1679132916906383e-07,1.4890741084627734e-08
8.223181794164702e-06,3.3944991262302437e-09,1.5768052890052786e-06,6.840181310252547e-09
6.364174168993486e-06,2.863947967668423e-09,4.887414206677931e-07,6.046378953072917e-09
6.535355169035029e-06,9.64989754770329e-10,1.0876352973809844e-07,1.2049095055033376e-08
5.588151907431893e-06,9.249232491015391e-09,1.3407489518613147e-07,4.271736742111898e-09
7.442961305059725e-06,1.646149883072212e-08,3.7830335486432887e-07,5.484596332649971e-09
2.7013709313905565e-06,2.046867786376083e-09,4.413715615214642e-08,2.2493544804547128e-09
2.9751440706604626e-06,2.001000198870173e-10,4.975080400981824e-07,3.710653562194466e-09
3.3973740301007638e-06,1.52603907288551e-09,6.74107013765024e-07,3.774920820376337e-09
2.253788352390984e-06,4.252564078655041e-09,1.1855831871798728e-09,2.719686253982445e-09
1.814693405322032e-06,2.8872264579149487e-09,5.646690226512874e-08,1.1468692662219837e-09
1.3000849321542773e-06,5.788466372891321e-10,2.2048209302738542e-07,1.7588114298305868e-09
2.338497779419413e-06,3.656063896073647e-09,1.916012024594238e-07,1.3605752080536604e-09
8.729779779059754e-07,2.6082669357663235e-10,1.857346632050394e-08,1.1135252719896016e-09
1.2164606459919014e-06,3.378511082008373e-10,6.23123668219705e-08,1.011915440329858e-09
3.60903811724711e-07,1.4268680681439605e-10,2.6665446739571053e-08,5.367279953816251e-10
4.485054887481965e-07,5.861784946326054e-10,9.83152119715669e-08,2.719665881389943e-10
5.030798888583377e-07,2.6260207897088605e-10,8.302842502416752e-08,5.111947531943883e-10
1.0156212226775096e-07,7.804006052491985e-11,4.431524303072365e-08,3.325988442992589e-11
3.921331881429069e-08,1.07450680297827e-11,3.923839031472198e-10,7.588466660601867e-11
2.0470548633966246e-07,7.613516761484362e-11,3.432077733123151e-08,3.106599422153522e-10
1.1078878969783545e-07,2.5508425233189413e-11,7.08138259142288e-09,1.8956915204260127e-10
1.0165679498186364e-07,1.6105666800214635e-10,4.231171857327354e-09,4.3625131285196517e-11
1.1127963972512589e-07,2.396150985961576e-11,1.770310120718932e-08,1.1756584594735386e-10
5.453682661027415e-08,9.501317094207096e-11,4.0950354218693974e-10,1.2566704621352898e-11
3.334743325922318e-08,1.7309712690982693e-11,1.885928568867712e-08,9.294983185914596e-12
2.675709609434307e-08,6.390839246694924e-11,3.748312771278961e-09,2.8579638655656936e-12
4.277691800780303e-08,1.0497490030014767e-11,1.1269666089219754e-08,4.745036655262602e-11
4.0554951397098193e-08,1.8332788412345202e-11,1.3528529407835777e-09,4.477082593545845e-11
4.0353043573304603e-08,1.6268463355964546e-12,1.1130453003715957e-08,3.939580606182602e-11
