total_loss,collocation_loss,interface_loss,bc_loss
1138.2763671875,0.09995488822460175,1098.645751953125,0.01449231244623661
0.0006211375584825873,8.060703748924425e-08,7.26651051081717e-05,1.903383832768668e-07
0.00018833264766726643,5.964426286197977e-09,2.2689987417834345e-06,9.233937703356787e-08
0.00011278572492301464,1.9315535837449715e-08,1.1444184337960905e-06,6.090626669674748e-08
0.0001265640021301806,4.8258819163038424e-08,1.8170752809965052e-05,1.2110539238108231e-08
7.0444009907078e-05,5.291865279311025e-10,1.1759749440898304e-07,3.817642379999597e-08
5.6289820349775255e-05,2.5231230438294006e-08,4.243711828166852e-06,7.948773195209924e-09
5.195091216592118e-05,1.2290190198882556e-08,1.422019977326272e-05,2.1513273384954346e-09
9.496894926996902e-05,1.3209263682867345e-09,1.2723144209303427e-06,2.7482023767788633e-08
3.522962288116105e-05,1.0124497684671496e-08,1.0665577065083198e-05,5.5584168379141374e-09
3.0078921554377303e-05,4.553853294453347e-09,3.5039174690609798e-06,1.0072334077904088e-08
1.0793271030706819e-05,4.14668299697496e-09,3.3345982046739664e-06,2.156038902967339e-09
3.1974257581168786e-05,7.3880510598201e-09,1.4494280549115501e-06,4.922343865843004e-09
8.30804947327124e-06,7.660532652664642e-09,1.737497683507172e-07,2.964421763618219e-10
2.6811144380189944e-06,2.2852377767890175e-09,8.900050261217984e-07,3.21269538750002e-11
4.4146836444269866e-06,2.4860029590456634e-09,1.0888635415540193e-06,8.891745117978189e-10
1.2711057934211567e-05,5.281134640711116e-09,4.649526985645025e-08,3.0432251163503565e-10
1.0814886081789155e-05,7.187916040152231e-09,3.4291034012312593e-07,1.0772486236376722e-09
1.3738570032728603e-06,1.2842570340509951e-09,3.165474637967236e-08,2.2777604802293183e-10
4.4946500565856695e-06,2.225001960454165e-09,6.658648885604634e-07,1.1966050372791415e-09
1.871479298642953e-06,1.7331318324931289e-10,4.496122869568353e-07,1.125255666423186e-09
3.351394298078958e-06,4.544610798795645e-10,4.278687981695839e-07,1.620348411002226e-09
1.6147481574080302e-06,1.4958319305424794e-10,2.8740231527990545e-08,1.3634857687350177e-09
1.2660315178436576e-06,1.5582845014350255e-09,5.070422748332248e-09,1.6287922399715882e-10
1.3637718438985758e-06,4.5838785545093685e-10,3.732056086391822e-07,2.973403745443193e-10
1.0886527661568834e-06,1.2059431231392637e-10,2.1659963067577337e-07,1.6744554354186647e-10
8.18762657672778e-07,1.4080889232381821e-10,3.800085224270333e-08,2.1663330851406926e-10
4.622960432243417e-07,1.577649400008596e-10,1.186518616691501e-08,1.358304579923697e-10
6.004307806506404e-07,5.085304954910441e-10,3.079187038679265e-08,1.9628404804294952e-11
4.910099846711091e-07,1.4685705429506868e-10,1.3767400552922027e-09,3.239114254594e-10
5.582550670624187e-07,3.7105829520100997e-10,5.4610016064771116e-08,2.77850745883379e-11
5.584368523159355e-07,1.1714865189027535e-10,3.04053280331118e-08,1.9051213384635446e-10
6.702254609081137e-07,1.1439361957688021e-10,4.545499265873332e-08,8.61105978189336e-11
6.837996693320747e-07,1.0607881933966112e-10,3.6857219498642735e-08,1.8172612026301493e-10
4.106125288672047e-07,7.023923803695098e-11,1.4490881383721899e-08,1.8512802402170792e-10
1.298361524959546e-07,9.394881400615063e-11,5.254001234078487e-09,1.0348531927217852e-11
2.872474738069286e-07,2.0593604599383752e-10,1.7044415878686436e-10,2.5201873574132172e-11
2.9240641197247896e-07,1.253044334958986e-10,1.8354752384652784e-08,4.882394488703312e-11
1.5247653095684655e-07,1.018240422534511e-10,6.91718737844127e-10,5.355589582922704e-11
6.244258798915325e-08,3.6094904842798314e-11,4.5076831156620756e-11,1.1121797927060584e-11
1.2519284098289063e-07,3.84587986457241e-11,2.1277934969532453e-10,2.4609359688954058e-11
9.54191961000106e-08,5.58178017695532e-11,1.8640383681045591e-10,1.698644523651094e-11
7.780511879218466e-08,3.7980285583216755e-11,5.431269323175059e-10,2.3112850175421862e-11
1.0464029287504673e-07,3.177168944601405e-11,5.127299029794585e-09,1.6764794413814954e-11
5.933213387265823e-08,3.431413486687518e-11,3.3402836052687235e-11,4.708718658041899e-12
2.286865274925276e-08,1.8704210055786596e-11,2.8584796751829344e-09,6.225714388463643e-13
1.4213546783992115e-08,1.8783807842481792e-11,6.164798116436998e-10,1.0779229071833374e-12
2.0470096728786302e-08,2.192261476519075e-11,8.335554468885675e-12,3.109167437398419e-12
1.4481609689198649e-08,1.0483721529785939e-11,1.2456871090194e-09,1.2821021371303698e-12
1.1134098087950406e-08,3.4224292237011733e-12,4.813500709133223e-10,2.7007723314709242e-12
1.0343578438209988e-08,7.031169917126601e-12,1.0477008149933908e-11,2.269206090393938e-12
7.086580211534965e-09,1.5850904573275204e-12,6.552230980005902e-11,3.749897961591309e-12
5.2734145938870824e-09,4.638518302096939e-12,1.3854306590843635e-11,2.392345870017021e-12
6.778986705313628e-09,3.1531385575461757e-13,8.468836742991925e-12,1.6144399185569203e-12
6.896046400584055e-09,1.260728392342425e-12,8.633982417904917e-12,1.4241945296700198e-12
5.582759587952069e-09,3.8644937944143365e-12,8.742517820792273e-10,7.261823520982036e-14
1.499234514312775e-09,4.2983403837106027e-13,8.740252965822037e-10,6.347570039033634e-14
2.3532762405409358e-09,3.1161149507095975e-13,3.5143443710694555e-11,7.712550216532055e-13
3.2107010383697343e-09,6.714184872143314e-13,9.321454719213307e-11,7.496599912018564e-13
1.3470037585339156e-10,2.7613977117836412e-14,3.284444938245201e-11,3.615608246826385e-14
1.417321815466721e-09,1.0502115670163459e-12,1.7830142917674152e-10,9.854367755829374e-14
2.441879198844532e-10,4.8130793919637024e-14,1.1015149903315091e-10,3.4628550027449023e-14
5.751837894862888e-10,3.7081740401814084e-14,9.104278442251257e-11,8.249401595855632e-14
1.2676233396291536e-09,4.148973374064335e-14,9.125344924143519e-11,2.8334279367214776e-13
1.0277202422415144e-09,4.6632473951107103e-14,9.126172040296865e-11,2.586494386724869e-13
3.5002878373546764e-10,6.982487640383797e-14,1.1009237965708962e-10,1.5426136930341006e-14
3.714844265534367e-10,1.841229940865649e-13,3.765876499528531e-12,2.5847379792054426e-14
2.859364134355502e-10,4.2027559004568366e-14,9.102141262928853e-11,6.388130042306317e-14
3.2685168460666603e-10,3.75595923449417e-14,9.119127675205618e-11,6.331046797924955e-14
2.439106694396287e-10,6.601386510996995e-14,9.097395059498581e-11,1.516018213743031e-14
1.0185114557303976e-10,3.946337682092689e-14,3.6473601916497955e-12,4.874572967494828e-15
2.4144186649976973e-10,1.286950960296268e-13,3.6559644200906405e-12,2.0142850061521944e-14
1.432978319337863e-10,1.9502914975805426e-14,3.698430450782553e-12,3.210983996054795e-14
1.441069347185575e-10,6.04009504630125e-14,2.2797819188014046e-11,1.5019235855007196e-14
1.0429082597518402e-10,4.567905705380945e-14,3.274630566707515e-11,7.48630758079516e-15
5.980919232095872e-11,4.67920439469415e-15,4.4574621771431566e-11,8.449187530179536e-16
8.038215926209347e-11,9.409700022476337e-15,4.4569736790123216e-11,4.7176889131361754e-15
6.013600728493884e-11,1.0181735825547794e-14,9.594547378810603e-13,8.259452149994573e-15
8.226555547885539e-11,2.017303408059735e-15,5.823702631246874e-11,1.2890079628680162e-15
1.6213630438244309e-10,2.149186692057114e-14,1.4571954753961336e-11,2.5326962749261384e-15
1.8003258606125172e-10,2.2048960489980292e-14,7.366957044396827e-11,2.9213827537621917e-15
3.2435672203678934e-11,7.892871537015962e-15,8.197942324983387e-12,9.394611824586896e-16
8.783293536929193e-11,1.1523589326962059e-14,3.274536197750422e-11,1.8675382421062814e-15
1.5819468998645725e-11,2.6399727859376587e-15,8.192169165255336e-12,4.087442190270352e-17
7.206960722649924e-12,1.3226709580160334e-15,9.094947017729282e-13,7.008282842946301e-16
1.6469485497605518e-11,4.699176584557459e-15,3.639977208536038e-12,2.498001805406602e-16
4.479536186430266e-11,6.243121559274759e-15,9.103828801926284e-13,2.1261204602440742e-16
1.7234517632469526e-11,1.8920962683460253e-15,9.237055564881302e-13,8.049116928532385e-16
9.914808557498489e-12,1.2558162356760276e-15,9.130474154517287e-13,5.118518456304066e-16
1.6522453544220994e-11,1.7385197717672825e-15,9.114931032172535e-13,1.3054878358897959e-15
8.150215745350575e-12,2.1482199733544125e-15,9.188760863310108e-13,1.805196617188365e-16
5.381685548588866e-12,1.7303851849792074e-15,9.114931032172535e-13,1.7780915628762273e-17
1.5216985657651172e-11,1.3600714860438103e-15,9.108824805537097e-13,5.41667405373758e-16
2.1166995239907394e-11,1.245049282246123e-15,3.6406988535020446e-12,4.580754178751256e-16
2.970516194134021e-11,1.1887441435059327e-15,3.638034318242944e-12,8.504481840976297e-16
1.2370307903020183e-11,1.1661157641991524e-15,9.108824805537097e-13,3.6440035017237804e-16
1.2348278649598754e-11,1.837942063896269e-15,9.130474154517287e-13,4.919025256566734e-16
1.4725495128820043e-11,1.5214279802430839e-15,9.108824805537097e-13,5.066476752024762e-16
1.2636605303817383e-11,1.1432898144574251e-15,9.162115510719104e-13,5.728924279413405e-16
1.309180021336065e-11,1.2600816818401635e-15,9.237055564881302e-13,3.920475055707584e-16
