total_loss,collocation_loss,interface_loss,bc_loss
801.3720703125,0.006439026445150375,788.7312622070312,0.004571543540805578
0.0005224692868068814,4.841078862227732e-07,6.721753743477166e-05,1.461167471461522e-07
6.52143353363499e-05,9.35748900587896e-09,5.107840934215346e-06,4.390416208366332e-08
6.537173612741753e-05,2.701634294055566e-08,1.4628312783315778e-05,3.546854188130055e-08
3.661627124529332e-05,8.551545582768938e-10,1.0719658348534722e-05,2.126902920451812e-08
0.00016222131671383977,2.787411368387893e-08,1.8271525732416194e-06,9.762586472561452e-08
0.00012448712368495762,5.629784283200934e-08,9.66627794696251e-07,3.983518581662793e-08
2.4596742150606588e-05,6.834625088103508e-10,1.6412979675806127e-05,4.994259672486123e-09
6.257178029045463e-05,5.018288562474993e-10,3.126881665593828e-06,3.107146895331425e-08
2.6135849111597054e-05,4.418288845897678e-09,4.898374186268484e-07,8.561797493200629e-09
2.15186028071912e-05,6.086049997300336e-10,3.872378329106141e-06,1.331097365664391e-08
9.884860628517345e-05,4.7562402905043655e-09,1.6805595805635676e-05,4.5732999609526814e-08
2.1978568838676438e-05,2.897950102109803e-09,1.9429608073551208e-06,4.055742852671074e-09
2.480709554220084e-05,1.5158120314495704e-09,4.261794401827501e-07,6.7967493855292105e-09
1.4078749700274784e-05,1.101759794508439e-09,4.394998995849164e-07,4.191142100040679e-09
1.937126216944307e-05,1.311269204329335e-09,2.359004156460287e-06,4.869166847498718e-09
1.6097710613394156e-05,8.541072848977649e-10,2.2466035716206534e-06,6.588262824180902e-09
4.509909558692016e-06,4.49037973471178e-10,6.912438266226673e-07,2.6786941553780252e-09
3.1962631510396022e-06,2.2116884712541918e-10,1.452054448236595e-06,6.171889110895279e-10
4.600693500833586e-06,4.3882794620309085e-10,7.535146551163052e-07,4.5963471917431775e-10
5.346648322301917e-06,5.850980810961914e-10,5.824049367220141e-07,9.776368603553465e-10
1.8586273426990374e-06,5.126999172433422e-11,3.492291114071122e-07,9.786969012992586e-10
5.7001748245966155e-06,1.6868036134543019e-10,2.1502378899640462e-07,2.6017001886202706e-09
3.450716349107097e-06,6.837747590360266e-10,1.2302245444573146e-08,1.8053423200825591e-09
1.376127329422161e-06,5.4300900581560896e-11,2.10128874300608e-07,9.744079987328291e-10
1.7794636733015068e-06,3.285283156628793e-10,9.49658129911768e-10,8.070171197971376e-10
2.3636130208615214e-07,1.5410036094398727e-11,1.0609628731117482e-08,1.4911770429559823e-10
1.6447690995846642e-06,2.6697194802083324e-11,1.1459214732667533e-07,9.797461730798318e-10
6.426504910450603e-07,2.5614309284716086e-11,2.144714850160767e-09,4.2690467827455336e-10
6.085507493480691e-07,4.8876836605815654e-11,4.942943121477583e-08,3.9080091940313366e-10
2.970633374843601e-07,8.45239989111235e-11,9.098472197877072e-09,2.649006534960474e-11
3.532018126861658e-07,7.913972428774674e-12,2.9549170221798704e-08,2.3080848343681737e-10
1.63703361977241e-07,4.2313661255399815e-12,3.260125680526471e-08,1.060471710445654e-10
3.0611900569965655e-07,3.5808113418855925e-11,6.06316916673677e-08,2.987286459865679e-11
2.0363543740131718e-07,1.329028987556713e-11,3.29678506716391e-08,4.417600313333381e-11
5.845208761456888e-08,1.9825009689444784e-12,1.3096821405156334e-08,2.090317849368084e-11
1.5169040068485629e-07,3.538899425239994e-12,1.3656547004359254e-08,1.163913132540273e-10
3.3366610807661345e-08,4.668896779608245e-12,1.7846701894086436e-09,2.1893155691121713e-11
3.597816800038345e-08,2.0550449363054835e-12,3.341593890482386e-09,2.6782416562287636e-11
9.665088640531394e-08,9.607351806467657e-13,3.941993398370869e-09,9.185655014398719e-11
8.734820511335784e-08,1.1065510487073826e-11,4.290265920303682e-10,1.3983487111290938e-11
5.721631879396227e-08,2.0255938853325217e-12,7.134645763073877e-09,3.887872662700076e-11
3.1378927900505005e-08,6.859388924917997e-12,2.1987967002701225e-11,4.031707693391562e-12
5.6364754641435866e-08,4.608834147656893e-12,5.3987356807283504e-09,1.2556710879407795e-11
4.343202064660545e-08,4.963354556454698e-14,1.0216647527983014e-09,2.7061661939109527e-11
2.884189242990942e-08,1.1108123969261197e-12,5.846212403071149e-10,1.797135704140196e-11
2.1888986623253004e-08,2.2454230857484048e-13,7.21966930683493e-11,1.7843339653045298e-11
