total_loss,collocation_loss,interface_loss,bc_loss
1.6497583389282227,0.00016595434863120317,1.6015934944152832,0.004571546334773302
3.850594112009276e-06,1.9433326059470346e-09,1.269346171284269e-06,3.3009993671839766e-07
2.6357113256381126e-06,1.4648157686814045e-10,9.301786008109048e-07,2.6392504537398054e-07
5.249875698609685e-07,4.134559083990297e-10,2.1332964283971023e-09,8.967177222984901e-09
7.079548254296242e-07,1.7986263867175722e-10,1.9952385343913193e-07,4.9792930667535984e-08
1.1626709692791337e-06,8.758858915935974e-11,4.415497869558749e-07,8.89375684209881e-08
1.1526660728122806e-06,1.3289563893792433e-10,3.611646661738632e-07,9.690069191492512e-08
9.749245464263367e-07,3.6406114234388554e-11,3.4031049267468916e-07,8.940404683244196e-08
2.0813621404158766e-07,5.547947518058649e-11,3.2304910746461246e-08,6.30719032557181e-09
2.2328029558593698e-07,4.5074607241124554e-11,2.8716897304548183e-08,1.3532593712284324e-08
5.526887889573118e-07,8.995558464786058e-11,1.5380557272237638e-07,3.2210191847070746e-08
2.6745075842882216e-07,5.042119499698572e-11,6.513437256217003e-08,1.4267042658389073e-08
2.8214208214194514e-07,3.8924859863120886e-11,7.850805872067212e-08,1.914746405873302e-08
2.4811942012092914e-07,2.3649703723149784e-11,7.603815532775116e-08,1.706130348111401e-08
2.2290205947683717e-07,4.4266749987809106e-11,4.204265735552326e-08,8.453149291653972e-09
2.2568045210391574e-07,8.373956042473374e-12,7.439515314899836e-08,2.0536145228788882e-08
1.3423129985312698e-07,8.210664786956201e-12,3.953036653570052e-08,1.3052900982302162e-08
5.2293422925231425e-08,6.904531633933342e-12,1.6862996332633884e-08,1.9886927660195397e-09
1.2261764936738473e-07,7.093995529894315e-12,3.5202891268681924e-08,9.456915250893871e-09
6.86143266648287e-08,5.272124316973992e-12,1.3238180329722127e-08,4.8517176942652895e-09
4.773030326532535e-08,4.0489447732106054e-12,1.3090488693023872e-08,2.7986539752333783e-09
2.215725203313923e-08,2.3913388630392163e-12,2.610937466229757e-09,2.273125465634962e-09
6.153846321410583e-09,7.060798885676067e-13,1.5803616193466041e-09,3.8438274785335125e-10
1.2781214309143252e-08,3.673878042065315e-12,3.632658618357709e-10,6.237632077521482e-10
1.343415512167212e-08,2.885389843720887e-12,2.42815390016915e-09,6.831408216889656e-10
5.570389927100905e-09,1.6843631524265934e-12,1.1963408041992807e-09,2.9000349344165954e-10
1.6405927283358324e-08,1.1172159117972535e-12,4.9053063833071064e-09,1.2725585030182174e-09
1.1423178847280724e-08,8.328334766619094e-13,3.2733424859543447e-09,8.943349949497303e-10
1.0009976847413782e-08,1.1227902288468705e-12,3.1306977010814308e-09,8.057134404104715e-10
4.218643212539064e-09,2.0618156162423296e-13,1.4579777385392845e-09,3.9023989595321495e-10
1.826756745870739e-09,6.272152393814456e-13,1.955078321458359e-10,7.44158623611213e-11
6.118681561417816e-09,1.0932845340844155e-13,2.308652824467572e-09,5.858172835715436e-10
2.239147089966309e-09,1.1188790237197377e-13,5.098697020144982e-10,2.7493951559875995e-10
1.9941908124820884e-09,4.037156554697295e-14,7.043503558179509e-10,2.0430046543395974e-10
3.2631755075840374e-09,1.4393155178989148e-13,1.2827507944734862e-09,2.737846893641205e-10
2.1415125228685383e-09,1.1225925516857721e-13,8.41823499797556e-10,1.681318279045385e-10
1.5571006706238677e-09,1.5686134032313892e-13,4.1820058527264337e-10,1.3494448614093102e-10
1.1946530431572455e-09,3.4243055168758224e-14,4.4213011030080906e-10,1.2440774799227228e-10
5.315555773321989e-10,9.484652104506386e-14,1.5265499975214425e-10,3.5326026825988066e-11
4.992676272408403e-10,8.670166228843743e-14,1.4458922947824249e-10,3.825197450457729e-11
8.148112184969136e-10,1.6708761652918513e-13,1.3840750767712962e-10,2.573924233473246e-11
7.287886960583023e-11,1.1176327841444424e-14,2.2311041902867146e-11,4.635875450881288e-12
5.206204356511535e-10,6.592913471019021e-14,1.6531331858971043e-10,3.8922545742003933e-11
2.2039785274596824e-10,4.636609902985457e-14,3.483435762063891e-11,5.96674879643766e-12
1.9660675865118549e-10,6.235901281025774e-14,1.6658896484500474e-11,3.2169280260452293e-12
4.918493043404304e-11,1.2155538586051864e-14,8.226530567867485e-12,3.054487218712154e-12
1.5621637317053683e-10,2.100132981202544e-14,4.9404924595819466e-11,1.2831976800575795e-11
2.0228235753094737e-10,1.6630443292549486e-14,5.3574922276311554e-11,2.1363371141558396e-11
5.7521300222962424e-11,9.921652665027467e-15,1.479372180313021e-11,3.8221622047918125e-12
1.0340633904704077e-10,7.25468049213784e-15,2.9146685065484235e-11,9.511424634012222e-12
9.180860238711119e-11,1.884471277754842e-14,2.702282841937631e-11,5.036278685754958e-12
9.055359240228711e-11,7.859952448553871e-15,2.407518628899652e-11,7.637395056658836e-12
8.729131306672855e-11,4.748442138352137e-15,2.7712054873063607e-11,6.68654888402731e-12
3.9209534924422584e-11,6.5429407294166804e-15,3.432143458326209e-12,3.3572302923778885e-12
1.3740392504346666e-11,6.652910169925759e-15,4.4853010194856324e-13,1.667681834641166e-13
2.623702297088748e-11,4.9646053700079084e-15,3.247402347028583e-12,1.8636225375401327e-12
2.4227980732760557e-11,7.529026840456983e-15,2.1158630403306233e-12,7.04533870479751e-13
5.027035038240868e-11,1.7044945641551956e-14,6.394884621840902e-12,6.190782478668333e-13
1.919274461581466e-11,6.2721853772774224e-15,3.5988989566249074e-12,4.742334996921116e-13
1.790161248405031e-11,5.402363432093719e-15,1.3467005288703149e-12,9.195293181399333e-13
2.948857130702365e-11,5.433867975533895e-15,7.369216348251939e-12,1.7264579522946466e-12
1.1188989838817331e-11,5.011223945842417e-15,8.135714324453147e-13,2.4922739653293613e-13
1.869672298926428e-11,4.543597384454052e-15,3.4710012641880894e-12,9.590207317514143e-13
1.1908807273641742e-11,4.731982594121092e-15,5.224709553885987e-13,2.9931352535372824e-14
1.1911084965565699e-11,4.744287018229381e-15,9.237055564881302e-13,2.672137684733844e-13
1.0482425691349384e-11,4.9757891695269806e-15,9.672262990534364e-13,3.8219698673264135e-13
8.591193728646473e-12,4.9077165196879415e-15,1.0036416142611415e-13,3.833738881908744e-15
9.5298109681341e-12,4.550376612647402e-15,5.064837438339964e-13,1.2118127681870483e-13
9.690119366634331e-12,4.857069031639818e-15,3.448352714485736e-13,5.079812438746334e-14
0.012083512730896473,4.979113787939582e-10,2.8621549574836536e-13,2.644870650617137e-12
0.00021278693748172373,1.2240086721959642e-09,1.4432899320127035e-14,4.213926083074249e-12
0.002115396549925208,1.895998247292141e-09,4.121147867408581e-13,7.96017071702515e-12
0.0004391891707200557,2.552885680628947e-09,2.453592884421596e-13,6.95210469053853e-12
0.00022518682817462832,2.446673530442922e-09,3.608224830031759e-13,6.996882240262181e-12
8.586300100432709e-05,2.234787022104001e-09,3.9457326295178063e-13,9.810308815305646e-12
1.8350496247876436e-05,1.7949176589482363e-09,2.418065747633591e-13,7.914880556514348e-12
2.8275496788410237e-06,9.27370180647813e-10,1.0680345496894006e-13,4.848861329814769e-12
3.2464474770677043e-06,1.3445705659975715e-10,3.519406988061746e-13,1.5573849718522603e-12
3.6073956266591267e-07,1.1788875431406609e-11,1.1213252548714081e-13,5.967454178371079e-13
1.0583165988009569e-07,2.3321612246636828e-14,9.43689570931383e-14,7.836909289918315e-13
1.1126481958001477e-08,3.230999723411593e-14,2.842170943040401e-14,1.3392284243379793e-12
9.699245850924854e-09,1.9527372205124446e-14,7.105427357601002e-14,1.7501210983900117e-12
1.1342536687664051e-08,1.7266512519894736e-14,2.382538610845586e-13,2.2131580422468655e-12
9.850610327433174e-10,7.052581819054753e-15,5.88418203051333e-14,1.7368485122348787e-12
3.7835706789834944e-10,5.652536307131171e-15,6.417089082333405e-14,1.2062384511374313e-12
7.795329381998783e-10,5.429487121130696e-15,3.821387650759789e-13,8.775290607013209e-13
4.298483097242567e-11,5.312111224530826e-15,4.618527782440651e-14,5.07488582407456e-13
1.3274322613332501e-11,5.0085596037068286e-15,5.551115123125783e-15,2.0223677333480738e-13
9.605877725193945e-12,5.4205437237571114e-15,2.5091040356528538e-14,5.041648522274844e-15
0.0003224624670110643,1.417675872528168e-12,5.773159728050814e-14,1.2948084444908137e-14
8.475968934362754e-05,3.489792656241608e-12,4.3520742565306136e-14,1.1915652926158815e-13
9.80119511950761e-06,3.397970706892073e-12,1.4432899320127035e-14,1.1230274522822103e-14
5.941064955550246e-06,2.90262930878471e-12,2.5091040356528538e-14,4.3325260913607e-14
1.8361538067779293e-08,2.051793630830634e-12,2.220446049250313e-16,4.4222980312425e-14
6.392012892320054e-07,7.366567208663688e-13,2.220446049250313e-14,3.715874179535672e-13
5.192935645936814e-07,1.7134351663200542e-14,5.1736392947532295e-14,3.273441630605167e-13
0.005376382730901241,7.596126418846216e-14,6.417089082333405e-14,6.706885481017055e-14
0.000525415176525712,1.3166161954084044e-12,1.7985612998927536e-14,8.953048805798725e-14
0.0009752998012118042,3.0275122686607148e-12,1.7985612998927536e-14,6.084076385054482e-14
0.0007766938069835305,6.930892491874285e-12,4.107825191113079e-14,9.058476625051215e-14
