total_loss,collocation_loss,interface_loss,bc_loss
45.778289794921875,0.0022437016014009714,45.52765655517578,2.601248752398533e-06
0.0022305434104055166,2.3596795983849006e-07,1.1328892469464336e-05,7.223861189231684e-07
0.000278823368716985,4.0667284650908186e-08,6.73250667659886e-07,2.6100650529770064e-07
4.121986057725735e-05,3.781158852689259e-08,1.5344519397331169e-06,9.593942706942471e-08
2.896893784054555e-05,4.682552301460419e-08,3.1215969897857576e-07,1.543875072229639e-07
8.05046238383511e-06,2.0354606888872695e-09,2.477661951161281e-07,1.083234764109875e-07
3.9250298868864775e-06,8.60281534897922e-09,6.707909960823599e-07,6.597877444391997e-08
2.827566277119331e-06,3.649867741373214e-09,2.976416055844311e-07,1.0976417286201468e-07
4.778069069288904e-06,2.153752287625821e-09,2.9738666285084037e-07,6.419857356831926e-08
1.2648667961911997e-06,2.902627471712549e-09,4.718400816727808e-07,1.177621111736471e-08
2.084732841467485e-06,1.4919832036497382e-09,2.5164260364363145e-07,4.416560983599993e-08
1.1345252914907178e-06,6.0372484789184e-09,1.9455363542419946e-08,2.235193008459646e-08
6.882345928715949e-07,1.889382206243795e-09,1.7193697487982718e-07,1.0645223369465384e-08
1.0563601335888961e-06,2.947012855969433e-09,3.046047822863329e-07,9.262280720179206e-09
5.443138206828735e-07,1.087768097818298e-09,2.9437835280532454e-08,1.515032721499665e-08
7.785113211866701e-07,1.4447257834504512e-09,1.4004439208292752e-07,2.236652996145949e-08
4.301148237573216e-07,3.783683588665099e-09,2.2530777243900957e-08,3.4744129795427625e-09
4.1529614236424095e-07,1.293866791485243e-09,2.5276197135326584e-08,7.010966029952215e-09
2.0190690008803358e-07,8.929422756764893e-10,1.4397486758355171e-08,2.035216661866457e-09
3.6423801930141053e-07,4.155042976350387e-10,8.495482006765087e-08,3.835991968514918e-09
3.108899022663536e-07,7.182784367287809e-10,3.9168867260741536e-08,4.342858517247805e-09
1.4068230314023822e-07,1.8510742938460112e-10,5.2506525349826916e-08,1.770760649222325e-09
1.1406175559613985e-07,1.6199770691560644e-10,1.3636829443441911e-08,4.529069119740825e-09
6.815596265141721e-08,2.4782645380305723e-10,2.0467979311433737e-08,3.592864061818801e-10
5.1016286306548864e-08,9.548479368293172e-11,8.722523148207983e-09,1.3676142440743888e-09
9.215497698278341e-08,2.2539924093845087e-10,8.729537093188355e-09,2.2261463783479485e-09
2.7685604919724938e-08,7.756380260293128e-11,4.269296027814562e-09,3.270915760467119e-10
4.7282625814659696e-08,9.008524481934899e-11,7.821648217998245e-09,9.574490089647725e-10
3.164084816376089e-08,1.6996890006559795e-10,2.0473374107154996e-09,3.3022723444631197e-10
1.8295098769272045e-08,8.855476074653978e-11,1.58638613356743e-09,4.3412587413804715e-10
2.7305070204874937e-08,1.36105196557601e-10,1.0385612370100716e-09,2.6579671796866933e-10
1.4945882753636397e-08,5.860235213761555e-11,1.1231637842001874e-10,1.0791351146011152e-10
2.544627264455812e-08,4.330752076397992e-11,3.0311841925367844e-10,7.361438125741415e-10
1.0781976200746612e-08,2.649420093037147e-11,2.498666162864538e-09,3.8578876204731216e-11
1.815943129201969e-08,7.431328469253984e-11,1.226126755682344e-09,9.222288210875007e-11
1.634951907192317e-08,2.8056255235719973e-11,1.0106226966399845e-09,2.691062372939257e-10
9.503700049151576e-09,2.4406827253686814e-11,1.7421948328433245e-09,1.067816945976574e-10
9.245734844398612e-09,1.561168902486365e-11,1.2175798147495698e-09,2.632196682839094e-10
2.6531410401986477e-09,8.898266672108246e-12,1.1284218004448121e-10,7.875290697345605e-11
2.4019688460441557e-09,5.662564167563389e-12,7.999725326612861e-10,1.7826455589453616e-11
2.0146357915251656e-09,7.727470573148931e-12,8.137934770502397e-11,8.71084367831676e-12
4.20763690556214e-09,7.859136952337309e-12,5.395373037231366e-10,6.100979443868226e-11
2.405946109007573e-09,6.7922802798880966e-12,6.805160879252981e-10,1.3880355198558902e-11
1.9505366211092223e-09,4.3004697025672556e-12,2.7569058147491887e-10,3.094484044008361e-11
1.783628023055428e-09,4.572566717625515e-12,3.6277558734809645e-10,2.4161114081655555e-11
1.1886991391207857e-09,3.4790729325218095e-12,3.730384889877314e-10,8.80012816090181e-12
1.1554914802758276e-09,6.9581861973644354e-12,1.3102763318784127e-10,5.437149862286272e-12
9.191505334626981e-10,2.135772461664409e-12,1.1753176210049787e-10,1.705339862378974e-11
5.340243247609067e-10,2.4907222551801e-12,1.4215206789458534e-10,2.1561138291437132e-13
5.110331602331541e-10,1.7182290746459161e-12,5.4081183975540625e-12,6.931567732987309e-12
6.665921703508104e-10,1.5641448639774902e-12,7.80211451001378e-11,2.3337325995298475e-12
9.039458626070029e-10,1.930533424093772e-12,7.536815616049353e-11,1.2401028988417995e-11
6.289430087846881e-10,1.6911535106328701e-12,4.388400753896349e-11,1.5203855535661503e-11
4.0317349458973695e-10,1.5204909813854028e-12,2.3953283800892677e-11,4.788166391156423e-12
4.4548265076826965e-10,2.2304228776415247e-12,3.05000469325023e-11,3.2008924590737342e-12
4.377834483815235e-10,1.505617137041726e-12,2.0059509608927328e-11,1.8111558260092142e-12
3.363952449930707e-10,1.336108957847304e-12,5.151434834260726e-13,2.42479257159256e-12
1.3698282508300963e-09,1.3294312482467485e-12,1.5199397296328243e-11,1.5633149072144525e-13
6.539879193745435e-10,1.2918771954972819e-12,1.191668985711658e-11,2.6443190085517765e-12
4.0626041419855596e-10,1.7582609630403812e-12,2.5295321393059567e-11,1.5377133702650092e-13
3.0607941181592935e-10,1.3970796091181126e-12,7.824851877558103e-13,8.567878394608042e-13
3.160407768820761e-10,1.7785740328429833e-12,2.3598900611432327e-12,9.228865501670347e-13
2.679536592609111e-10,1.7010674552980776e-12,6.394884621840902e-13,9.48776647524685e-14
7.90909560066666e-10,1.5422632788919532e-12,7.994493955720827e-12,5.400460894450232e-13
4.203155601345543e-10,1.5487101618499866e-12,3.219646771412954e-12,9.274046374602163e-13
3.7117353635096606e-10,1.4545376621905026e-12,2.1742607714259066e-12,1.344745495512889e-12
3.741167931003986e-10,1.4615323925062929e-12,4.206412995699793e-12,7.039966483032845e-13
2.9328578454723697e-10,1.3859392149553895e-12,1.0835776720341528e-12,4.0474145302643594e-13
2.1721646703554143e-10,1.3878229078098658e-12,1.936228954946273e-12,3.598530978407566e-13
1.8432254333955456e-10,1.2163510216406381e-12,3.765876499528531e-12,1.299506428029465e-13
3.125440184437167e-10,1.3367659843638302e-12,1.1368683772161603e-13,1.627397354245566e-13
4.0842412785124793e-10,1.327215030585971e-12,9.833911462919787e-12,3.3086814538174636e-14
2.5751589749489767e-10,1.3971491064773689e-12,5.258016244624741e-13,5.548320592026201e-14
3.709017537545378e-10,1.3378775084310623e-12,1.1093348462054564e-12,9.499589699937805e-14
2.356379535939368e-10,1.2652725004877463e-12,2.3092638912203256e-13,3.686807803493508e-14
1.9880425083940167e-10,1.3188903094651927e-12,9.174883075502294e-13,1.638723472240436e-14
1.6867972296719103e-10,1.3166035102429863e-12,2.877698079828406e-13,6.894292537036606e-14
1.9864290767834802e-10,1.4387548227454139e-12,1.4566126083082054e-13,1.0108624684925308e-13
2.8574792532154447e-10,1.3775525858905624e-12,1.9984014443252818e-13,8.803962875565674e-14
2.987519398534033e-10,1.3372599468736146e-12,5.820233184294921e-12,3.7882804532207714e-13
1.742945787697181e-10,1.291675317052765e-12,5.684341886080802e-14,4.519714951693038e-14
1.432388652133909e-10,1.2772677880634742e-12,2.4158453015843406e-13,9.830613563856574e-16
1.1239807695684334e-10,1.3111402154958318e-12,6.394884621840902e-13,5.727365738790458e-14
0.16440317034721375,6.375067140851343e-11,2.135180920959101e-12,1.234771968916873e-13
0.0055559370666742325,5.778217904151006e-10,2.0694557179012918e-13,1.535772377325717e-12
0.007482878863811493,1.3455814240614927e-09,7.993605777301127e-13,2.19193131527351e-12
0.003203420666977763,2.3867072762584485e-09,9.814371537686384e-13,5.066946862086752e-12
0.0023299558088183403,3.0105018478110424e-09,2.0472512574087887e-12,3.8932928062007655e-12
5.9568832512013614e-05,2.821475497682968e-09,1.5010215292932116e-13,2.555572290244279e-12
3.453503813943826e-05,1.598959631365915e-09,2.495781359357352e-13,1.9015020948868339e-13
2.8153359380667098e-05,6.427443022261059e-10,5.835332217429823e-13,1.4602958599285731e-12
1.4945048860681709e-06,2.359624162728835e-10,8.881784197001252e-14,4.48590557061701e-12
