total_loss,collocation_loss,interface_loss,bc_loss
17.46048355102539,0.0024124719202518463,17.289661407470703,0.0002198676811531186
3.773673961404711e-05,2.248775743396436e-08,6.691252565360628e-07,3.59545737182998e-07
7.96094991528662e-06,2.762564754732466e-08,2.0230105235441442e-07,1.5620094018231612e-07
6.304546786850551e-07,8.149964259018816e-09,1.368833935089242e-08,8.876832602311424e-09
3.236014265439735e-07,2.8708484478556784e-09,3.921070401702309e-08,8.423192809914326e-09
1.2125165085308254e-06,8.164536602350836e-09,2.027944105975621e-07,4.153869781475805e-08
4.3163103669030534e-07,2.553154354600906e-09,3.4310403407289414e-08,2.3702838802819315e-08
7.877708867454203e-07,2.0775994258315222e-09,9.754417362728418e-08,2.995131964667053e-08
8.24788344289118e-07,4.013750221076862e-09,7.158723747124895e-08,2.6220090987294498e-08
3.2830240570547176e-07,3.9111663907576144e-10,1.237288245192758e-07,1.5031304201329476e-08
1.8400335477508634e-07,1.0829434016201844e-09,1.8635390119925432e-08,4.1857086685581635e-09
2.725599586028693e-07,3.712504748065726e-10,5.669311775591268e-08,1.6833672233929065e-08
3.2649273862261907e-07,5.904855493454875e-10,8.523308281382924e-08,1.8253654587851997e-08
2.959635594379506e-07,4.037495338060637e-10,8.131088691243349e-08,2.051628023025387e-08
8.346979285533962e-08,4.3920572040390127e-11,2.7298526106278587e-08,6.828866361274777e-09
7.81665931981479e-08,7.101062793335444e-11,3.253268943126386e-08,2.2628965368198806e-09
1.6836159488775593e-07,4.229861738647145e-10,2.962231349101785e-08,8.739702295201823e-09
5.0886345803746735e-08,6.801069429851481e-11,1.9487774949311643e-08,2.026641965358067e-09
1.2338068700046279e-07,4.91116973477812e-11,5.0288946340515395e-08,6.394545781773786e-09
9.520687882513812e-08,4.110458085015978e-10,1.1146433998021621e-08,6.673290253722541e-10
6.759603365935618e-08,1.923815412530061e-10,1.5210289916467445e-08,2.9303623971799198e-09
3.8974896199306386e-08,6.713755940079835e-11,8.248807858990403e-09,2.283003341929657e-09
2.01096472807194e-08,1.1639028282828257e-11,4.46353798366772e-09,1.9937553830118304e-09
1.6390812263011867e-08,7.15511330739993e-11,2.0789991950209696e-09,4.381597307201446e-10
2.7666633428680143e-08,1.1965851920425763e-11,1.4185403962585497e-08,1.197479893022546e-09
8.670951068268096e-09,2.4961760089481366e-11,1.2719887365619797e-09,2.753964001289688e-10
1.5470600800426837e-08,1.201617624846385e-11,2.267186438587032e-09,1.374202418524817e-09
7.944889190980575e-09,1.1094297355795923e-11,2.356415507165366e-09,4.420334098753642e-10
3.977410401034831e-09,8.28440181038781e-12,2.6906921135605444e-10,3.969113926416412e-10
7.872732687985717e-09,3.1936287381989503e-12,2.110462027360427e-09,5.312420503500448e-10
9.298471992380541e-10,4.155354879631368e-12,6.016875886416528e-11,2.677070370937784e-11
4.303164047314567e-09,1.4335654191510727e-11,1.1594929461011816e-09,1.1435927899094978e-10
5.552614812387446e-09,1.7828110515649698e-11,1.2737935151108104e-09,1.1587831388881753e-10
9.42485978150387e-10,1.9783120454308634e-12,3.610303167533857e-10,1.7507540556183088e-12
4.233058792380007e-09,3.959171532286199e-12,7.316351968711388e-10,7.791492451225679e-11
1.9546706475637166e-09,3.936182976782554e-12,9.602274531061994e-11,9.567017317246851e-11
2.832878820413498e-09,1.0245753030713178e-11,2.3240431801241357e-10,8.510289001284477e-11
5.187819618335254e-10,2.3889189237902286e-12,3.6273206660553114e-12,1.4758640490275532e-11
1.4128964664905652e-09,3.939995465301882e-12,3.611155818816769e-10,5.587166840292923e-11
1.1140738331860689e-09,3.776658673293465e-12,2.8128344098377056e-10,4.793010432990741e-11
9.377165710588997e-10,2.5139354573738837e-12,1.9483170632383917e-10,7.3630018748716e-11
1.9547229113126008e-10,1.069568478923033e-12,1.7132073537595716e-11,8.019321318109007e-12
1.1664051946524978e-09,5.192137518539308e-12,1.5769874295301634e-10,4.182748591929908e-11
3.652218250049799e-10,7.993560782910969e-13,8.840572718327167e-11,1.0842549080791741e-11
5.624557486427761e-10,1.4385298507946231e-12,8.039169330231744e-11,3.108437118815033e-11
1.5440854150838845e-10,6.946195463437832e-13,1.5759837879159022e-11,1.8777202015485273e-12
2.5144894499895543e-10,1.2497115972273654e-12,4.881517412513858e-11,1.2102888136134027e-12
4.4875086979700995e-10,2.5779382968604825e-12,2.6276758546828205e-11,4.344366880126849e-12
2.407893051614707e-10,1.6342404859925885e-12,5.834444039010123e-12,1.4439838214030942e-13
2.2174860558887843e-10,8.492979540128398e-13,2.8833824217144866e-11,7.638611965177233e-12
2.404650922827045e-10,7.548950613917027e-13,1.6004975122996257e-11,2.427481826661193e-12
2.310660274229548e-10,8.247627841101446e-13,2.802380549837835e-11,7.2301400977359265e-12
1.693498952182182e-10,5.775769944781073e-13,3.639399892563233e-11,3.751278801478186e-12
1.8604622009643634e-10,6.418859584481074e-13,2.3792523506926955e-11,7.2433795073045815e-12
1.3536578802320065e-10,6.878657257507192e-13,3.397282455352979e-12,1.754998923964024e-12
1.5865800340186809e-10,7.163226175416204e-13,1.2144063532559812e-11,3.1019371099505477e-12
1.0541612027736846e-10,7.059105903983731e-13,2.0472512574087887e-12,1.6742527503277316e-12
8.478107105247545e-11,6.528379724833611e-13,8.970602038971265e-12,1.331434962281719e-12
9.241816339988773e-11,6.094414252769131e-13,4.447997525858227e-12,1.288873521798628e-12
1.0820062207317349e-10,5.85576292316814e-13,5.133671265866724e-12,8.967271369897389e-13
1.3054705927384447e-10,6.684609463181168e-13,1.7630341631047486e-12,1.985739697674127e-12
9.57839849102804e-11,6.531576494939184e-13,6.119549311733863e-13,1.9082825597482866e-13
1.0285376023100312e-10,5.735221325631201e-13,2.4735768988648488e-12,5.216140019914661e-14
1.1411359357449413e-10,6.178002987661246e-13,4.149569576838985e-12,9.90221793450985e-13
1.2914896929672182e-10,6.507283861062474e-13,8.075318191913539e-12,2.534729370839983e-12
8.537736490010772e-11,6.192368124345593e-13,1.1590728377086634e-12,2.4558827194098853e-13
9.464338340814393e-11,5.563065199470918e-13,3.348432642269472e-13,9.207391793442099e-14
7.549102315485001e-11,5.737934541567846e-13,1.5489831639570184e-12,2.904100571132773e-14
7.224495307545098e-11,5.784638176450918e-13,2.5934809855243657e-13,4.856705315692267e-14
1.1315871156769575e-10,6.009028994877208e-13,1.1368683772161603e-12,5.909248784741195e-13
8.488707653464544e-11,6.141612825943943e-13,1.4219736499399005e-12,4.8303375188574194e-14
5.284636617197691e-11,5.812889232459373e-13,9.316991622654314e-13,1.5510162598708632e-14
6.474361324837474e-11,5.753571989501605e-13,3.8458125573015423e-13,1.0605578915079406e-13
5.642382047699179e-11,5.955381587180453e-13,5.684341886080802e-14,5.663872149064275e-15
4.822714103069892e-11,5.709797868888589e-13,2.353672812205332e-13,3.552193261757708e-14
5.7580828993764044e-11,5.426930606289293e-13,3.588240815588506e-13,8.729128531115293e-14
8.640964332951029e-11,5.643925539595973e-13,5.480060849549773e-13,7.095019016745141e-14
6.689286624617097e-11,5.495584998356506e-13,3.774758283725532e-13,4.28129753871076e-14
6.705553473596026e-11,5.505398112219673e-13,1.3589129821411916e-13,5.6468718589997025e-14
6.333820967707737e-11,6.000408503403776e-13,1.3145040611561853e-13,1.8431436932253575e-14
