total_loss,collocation_loss,interface_loss,bc_loss
45.26017761230469,0.07200294733047485,42.955421447753906,0.02004379592835903
8.61209900904214e-06,1.7870603130631935e-07,2.415995368210133e-06,2.127797671391818e-08
1.4499330063699745e-05,1.974841978835684e-08,3.6181418181513436e-06,2.441010451548209e-07
1.2734055417240597e-05,1.1327821880513511e-07,1.4248388424675795e-07,1.4800181702412374e-07
8.409059773839545e-06,3.623389588369719e-08,9.240884537575766e-07,1.632301689369342e-07
8.425283795077121e-07,2.3727309006460473e-09,9.05930050976167e-08,2.666779508331274e-08
2.8518595627247123e-06,1.1121009890757705e-08,6.10576762483106e-08,8.726315314788735e-08
1.5222860383801162e-05,3.885656596480658e-08,8.772858564043418e-07,1.9219795888147928e-07
3.888518676831154e-06,6.2729847982723186e-09,3.5449374991003424e-07,8.774975412961794e-08
2.509253363314201e-06,1.964929330355858e-09,2.7004153935195063e-07,6.428346921438788e-08
4.147191248193849e-06,1.6460204310675408e-09,1.4169792166285333e-06,7.244374700121625e-08
8.575464676141564e-07,4.4017517408789786e-10,1.7273291064157092e-07,2.1004602501761838e-08
4.593223650317668e-07,3.347764065964043e-09,9.307834503147205e-10,1.920211545325401e-09
1.129638917518605e-06,2.2588397818879002e-09,1.6540710134904657e-07,9.291666991373404e-09
1.6990991298371227e-06,1.5251625518075684e-09,1.1228267737806163e-07,3.1225738439388806e-08
1.1631947245405172e-06,3.4542437798990022e-09,4.491256255789722e-09,1.1529557752965047e-08
5.181505571272282e-07,1.0323372018339327e-10,3.813182161138684e-07,1.4355159283496732e-09
7.421939471896621e-07,3.7324454638110183e-10,1.7596275370124204e-07,1.2106289304369966e-08
3.9024871512083337e-07,9.962559666121251e-10,5.8543093928165035e-08,4.822048538244417e-09
8.729560363462951e-07,6.009870934242656e-10,1.434340504147258e-07,2.9156549175013424e-08
1.5967563626873016e-07,8.459707240282555e-11,1.0432898278622815e-07,6.81763090426557e-10
2.502319489394722e-07,4.298756489662381e-11,2.8964766585204416e-08,6.4325180737512255e-09
8.307478793767586e-08,2.074570792931496e-10,2.295600154411659e-08,1.2983963904034113e-10
1.5305342060401017e-07,4.145637721997275e-10,6.477628211598585e-09,3.160659511891595e-10
9.890871410789259e-08,4.220027452483954e-11,1.0232512615004907e-08,1.4409703430473542e-09
1.886755569557863e-07,3.4297026330065705e-10,2.7171669358949657e-08,1.746046862649564e-09
1.294069988944102e-07,2.7825887427557205e-11,1.2560151141371989e-08,3.325558939337725e-09
1.4635477718627499e-08,3.827811678736026e-11,3.254996272517019e-10,2.724672154563734e-10
1.9043602250690128e-08,5.07927762349869e-11,5.10462783154253e-09,1.9540653817262665e-10
1.2582158426255319e-08,2.776788347869097e-11,7.021903059012402e-10,1.3574011359374083e-10
4.785930940442995e-08,2.8763370157891543e-11,1.6651952705615258e-08,6.306555278001724e-10
1.3951002131307177e-08,1.9041821938681203e-11,1.5528707209000459e-09,2.398177767481968e-10
1.6950778558566526e-08,2.9153946617954674e-11,2.9477291718649212e-09,3.48183926135448e-10
2.9609093843419032e-08,4.361650277062701e-11,3.96245525280392e-09,2.589405911912479e-10
1.4351014598901202e-08,9.8784895194437e-12,1.371902591529306e-09,3.686914107348116e-10
2.3169495211305957e-09,5.329908823320517e-12,3.2221780799090993e-10,2.1553760512493803e-11
7.431544712943605e-09,8.12157459340046e-12,5.786660040030256e-10,1.1819856204908774e-10
4.87419660188948e-09,1.56071145590575e-11,8.895995051716454e-11,1.9247842902858636e-11
1.207242128486996e-08,1.174039337970001e-11,5.334976904691757e-10,1.3658393860360718e-10
5.094061172883357e-09,1.2475922205046341e-11,2.360280859647901e-10,8.821290919946989e-12
6.9182375384002626e-09,1.166417309961254e-11,3.305800078123866e-11,6.237579897039325e-13
1.875907873483129e-09,5.310543671477319e-12,4.128342112608152e-11,1.01898281479329e-11
1.2955696515604131e-09,3.374391044363989e-12,2.8421709430404007e-13,2.996988074377427e-11
8.348117752632334e-10,4.591663854691674e-12,7.137401780710206e-12,1.6986590085921183e-12
1.1261320764788252e-09,2.081414467863807e-12,1.9630252978686258e-10,1.477219735424029e-11
1.171593932980386e-09,1.816108461533128e-12,1.525251036582631e-10,2.5676388099027392e-11
2.053235803600728e-09,3.0514893997052317e-12,2.984501534797346e-10,4.0959433761367237e-11
8.392250228084208e-10,2.0696697394101404e-12,1.6829293514319943e-10,1.1666565283285912e-11
2.0906925080055316e-09,2.588636553377266e-12,3.285061112023868e-10,4.7166152927768934e-11
1.2980323482736367e-09,1.8062101293792043e-12,4.3299142049590955e-10,1.9106938253798944e-12
1.830426477056335e-09,2.667210202700332e-12,1.1286616086181311e-10,2.4623983407856542e-11
8.880689517098972e-10,1.2686126021205224e-12,3.702016471152092e-11,1.2077026878554165e-11
7.818399261338982e-10,2.731719581441916e-12,4.149569576838985e-12,1.2450734887536896e-12
5.521388346529932e-10,1.331016677083574e-12,4.647837670290755e-12,5.92726562276269e-12
4.797983677029549e-10,1.1440354956773757e-12,1.850608555287181e-11,4.3199233253077285e-12
4.037784828714308e-10,1.7992273252873114e-12,4.54125625992674e-12,2.3885342488594308e-12
3.135465220793776e-10,1.187775247081524e-12,2.1032064978498966e-11,1.6566544143448159e-12
4.940406417297538e-10,1.3529825046779131e-12,4.0388137279023795e-11,3.3117575522212395e-12
3.6064728980989003e-10,1.1266259192926897e-12,3.745448395875428e-12,4.1184282546791184e-12
2.3182519792719347e-10,1.0777271002709865e-12,5.300648808770347e-12,2.1488756954402e-13
2.6922747364821475e-10,1.3344302876236447e-12,1.7337242752546445e-11,7.260997358926602e-13
2.985528213539368e-10,1.1899014759619853e-12,1.5099033134902129e-12,2.2662514226334807e-12
2.1414395257046692e-10,1.2435398847807089e-12,1.014743844507393e-11,5.771013007749293e-13
1.9876367218785163e-10,1.0399673743693993e-12,1.2079226507921703e-12,4.494685873490667e-13
2.0442794679276233e-10,1.081506195363402e-12,6.331823954042193e-12,3.991984694196038e-13
3.0631824854410183e-10,1.0048870372966756e-12,5.7553961596568115e-12,7.91937695976408e-13
2.2860932591406424e-10,1.0438815610525065e-12,5.727862628646108e-12,4.555123639393699e-13
3.6877037534743806e-10,1.0602349076807571e-12,4.2589931581460405e-11,2.0156489324851812e-13
2.555956835070816e-10,1.0678492595381228e-12,2.601474591301667e-12,2.5264903016908313e-13
3.34380773070464e-10,1.107966691483997e-12,1.1155520951433573e-11,1.638316218799396e-14
2.5026336558653384e-10,1.0838650940300787e-12,3.6699532302009175e-12,2.6115221096745245e-13
8.972969589571278e-10,1.224518099765537e-12,1.4140688620045694e-11,5.741869653352882e-13
4.463703295876087e-10,1.0516884672157056e-12,2.899902540320909e-12,2.987835673318173e-13
4.724792224131136e-10,1.062125864689789e-12,1.850608555287181e-11,5.5705873941436224e-14
4.4332351678555426e-10,1.0233430856182446e-12,4.840572387365683e-13,1.3589823710802307e-13
6.710257349773485e-10,1.0267048712944704e-12,9.530154443382344e-13,6.478888606165079e-14
5.596325625134568e-10,1.2867138994912541e-12,3.694822225952521e-12,1.5260058841559676e-13
4.402730957586698e-10,9.683385820621893e-13,5.692335491858103e-12,1.6821613546547098e-14
3.16439097147736e-10,1.051655941150531e-12,2.3092638912203256e-13,1.2690239484247634e-13
3.165406825544892e-10,9.61399688158282e-13,1.7417178810319456e-12,8.035933030114961e-14
2.4589180691592105e-10,8.798325566369836e-13,2.1032064978498966e-12,5.061272581596832e-14
0.00413746852427721,9.815052937067748e-11,6.483702463810914e-14,4.668184241940487e-14
0.00017787329852581024,3.6985595142091654e-10,7.993605777301127e-15,2.0075304266176097e-13
0.0216160099953413,7.279388203329518e-10,2.786215702599293e-12,1.0468795968998634e-12
0.0008553410298191011,1.1866256865999958e-09,3.161915174132446e-13,9.450881917338894e-13
0.0008989034104160964,1.733131527181797e-09,9.530154443382344e-13,2.0226637205411624e-12
2.633055828482611e-06,2.077934713184959e-09,7.993605777301127e-15,4.246287783199465e-12
0.00023558238171972334,2.1216506329579943e-09,2.0543566847663897e-12,3.886152250692776e-12
1.2801575621779193e-06,1.1464871274569077e-09,3.197442310920451e-14,6.661522462120262e-12
1.2692731615970843e-05,2.5924326574333634e-10,9.103828801926284e-13,1.0723999813166962e-11
4.529242687567603e-06,4.3259024834485515e-12,9.316991622654314e-13,1.551058240178982e-11
1.543411372040282e-06,1.0760039777582553e-12,9.103828801926284e-13,1.4935146869232696e-11
5.962863269814989e-08,1.1207974652538422e-12,1.0036416142611415e-13,1.5289335769663737e-11
4.780806861504061e-08,1.3425721038379246e-12,2.3092638912203256e-13,1.1683216893931814e-11
0.0008261085604317486,6.197708578986605e-12,8.881784197001252e-16,1.71652553282442e-11
0.46116164326667786,2.064478969721062e-11,1.4219736499399005e-12,2.1049113840820866e-11
0.003615674562752247,4.324279823109123e-11,3.197442310920451e-14,2.281477957943867e-11
0.0005603147437795997,5.897876631522081e-11,1.4210854715202004e-14,2.4165142109566773e-11
1.1816577911376953,6.474128871891693e-11,5.435651928564766e-13,2.3192316123132883e-11
0.6900636553764343,1.1226052032409228e-10,9.103828801926284e-13,2.1921249537815157e-11
